0.9899266987774828	1.9565376751781878	0.8925856798976903	0.01953535414567059	0.623633498081697	0.009551909662688363	0.33332706002860285	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9910602831694194	2.1503178517788655	0.9098740809900533	0.019812834539421557	0.7908940149059616	0.010562312167093036	0.33610911418063744	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0
0.990490440792964	1.99135993383987	0.8800039712171436	0.018374889240473823	0.6584489904110005	0.00957895899800068	0.3349194635374447	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
0.9910837654214105	1.9244040854862774	0.8880692016883132	0.017736551676125107	0.7273870661174656	0.009735359701623128	0.33710081039108036	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0
0.9901778495101443	2.1279282023755135	0.9138733736271354	0.021119612133237348	0.7277820904419244	0.01149545279886976	0.33353753091979954	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9906872656032547	2.092622606526977	0.9014707457625868	0.020216831306928997	0.6787741614912304	0.009542857593698351	0.334699341330335	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9902183307506137	1.9337175594329128	0.8808715239483781	0.02081790149920275	0.7535483054134986	0.010348395711641869	0.3336393317490814	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
0.9908266978784539	1.9599606123990168	0.8998086475911912	0.020325143263132527	0.7028272623744893	0.0100597291943776	0.33569711556398174	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9907995507627451	1.9786116233577138	0.9002175022269685	0.018144367888930094	0.6670478839542616	0.010747761488928951	0.33546662497110286	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
0.9889571225320549	1.980054440776545	0.9055466003578978	0.01866006953113674	0.7505473654670586	0.009606049923469383	0.33127604257214993	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9896446514175159	2.0174328834419777	0.907138294467593	0.020906003116630146	0.7488220395683592	0.009599733964027087	0.33298568091381875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9905825378757345	1.9956857911000312	0.8989255862111646	0.018531964912779107	0.7292713592494736	0.011377703441012903	0.3348540558815298	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
0.9898206872164267	1.9727413589601253	0.8958966063303682	0.019150349780383526	0.6849097209420515	0.00902932769695821	0.3328758863850219	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9900611196245495	1.9771682755562208	0.8853416276694803	0.01924288671073861	0.7717981391708458	0.010242635992030036	0.333505582629784	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
0.9906977634544062	1.8930309688902234	0.9032169969558949	0.019799798772611968	0.7535893989117366	0.010546832674864677	0.3351788899645026	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9904209708845365	2.028646401246534	0.8883339018448458	0.01970517322001585	0.6930729535764958	0.009933074670109903	0.33408667110961815	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9902203436139982	2.046475555819704	0.8959695802937129	0.019854308175837446	0.6701774094974574	0.010590243949572252	0.3339086687158681	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9893782174781988	2.0562741518786964	0.907606595168174	0.02125384286366173	0.7569138896777933	0.009776937991051957	0.33220488188095676	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9895801908938765	1.892923345148294	0.8941727440819068	0.02092764277026609	0.8010794275212052	0.009922190504151081	0.33232882985113976	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
0.990318981212064	2.0505381660208526	0.9007403319284369	0.019507759977940044	0.6473702558515445	0.009967972229861451	0.3343010890405257	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9902073630379411	2.167082629820425	0.9077252593844036	0.018814823293060334	0.7931346382230062	0.010523079071894228	0.33393062381765154	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
0.9904781321027989	1.971545016754736	0.8922772686258802	0.0206217251914482	0.7270015780869846	0.009690957534481305	0.3345470522471701	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9900462740988464	1.8532960850235762	0.897134312479877	0.018445506130707667	0.7164484703032516	0.00967457812387382	0.332745943188659	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9899332397659951	1.9402702145548318	0.9013510054081133	0.019228155816875862	0.6632070787378583	0.008924506366659049	0.33286450159244646	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.990713710595169	1.8548631985669592	0.8920506448681977	0.018986674649336698	0.671497682615763	0.010143884396726695	0.33577919003560946	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.9894785686136264	2.0165996407270637	0.9043939391075212	0.01993886770009808	0.6187644721749431	0.009954539295202583	0.3323542202762179	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9895585283402178	2.0002494327063425	0.8947983727608647	0.02046766369660029	0.7478951162880485	0.010591262531029025	0.3318346254504277	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9904806703249145	1.9802179829990616	0.896522136430036	0.019542876517250733	0.7022992488537663	0.009782205320164496	0.3341233484257193	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
